Study Hours per Week,Attendance Rate,Previous Grades,Participation in Extracurricular Activities,Parent Education Level,Passed
13.371357119181106,137.36806111333536,57.363510548105104,Yes,High School,Yes
10.34655268841085,46.62801482243609,81.26309169101998,No,Bachelor,No
6.881946154457065,101.17457059767759,79.81646540658431,No,High School,Yes
9.805779639471943,76.5439652520707,84.58085448609583,Yes,Bachelor,No
5.208477865901948,125.43840309673351,69.80043046932047,No,Bachelor,No
15.27266774607381,88.82614303398492,61.00266965020226,No,High School,Yes
8.840214151530866,65.33687605780007,46.61819507464237,Yes,Bachelor,No
16.870287294325983,84.5799278491868,82.2905990220911,Yes,Bachelor,Yes
2.5528348303709816,42.841970972034254,76.3583422366598,Yes,High School,No
-17.647041857715656,92.06495001142787,55.51326050704061,No,Master,Yes
21.668231692871398,85.96316931981052,61.92139490055064,No,Bachelor,Yes
-0.9498851405716433,92.77320337286204,62.99861782072839,No,Master,No
17.992452558780577,101.16236650174301,47.75523352026373,No,High School,Yes
24.82135193978634,87.35239680419421,57.73476405092299,No,High School,Yes
5.3228718504703565,82.96178839596553,52.99254464790469,No,Bachelor,No
28.380579094701627,62.37863326677416,63.81281482168095,Yes,High School,Yes
18.352152074928362,65.75558472701898,58.919537525056555,No,Master,No
9.35990515393273,103.73469240354662,45.59492618699877,No,High School,No
14.553847378738352,108.72670811411957,100.0,No,Bachelor,Yes
-19.46661530017378,105.23779127375892,88.78811096543846,No,Bachelor,Yes
15.608043131299292,80.92005494506549,58.314708677200215,Yes,High School,No
19.310047939570953,61.907712500124674,74.08632094980415,No,High School,Yes
7.63461125536507,103.4551369053489,76.26197634731942,Yes,Bachelor,Yes
16.354886592288622,93.30833647383557,87.86628782160216,No,Bachelor,Yes
3.6902840247601585,118.82434872927499,57.72092460009882,Yes,High School,No
14.110191509210397,62.43353845640522,86.38160175973638,No,Master,No
7.768738868281682,72.43984201963566,61.78142043689597,Yes,High School,No
9.115760459281868,84.62891845051145,49.9620639374708,Yes,High School,No
24.8887454016835,92.92979075451541,80.86204838971746,Yes,Bachelor,Yes
-23.73048096475415,75.68664724904735,89.36137636183642,Yes,High School,Yes
19.873104967257415,62.54077819092599,,Yes,Master,Yes
6.261497882619368,97.62815057847142,52.004121023646796,No,High School,No
12.468732402441585,94.42270725091163,80.48379527621184,No,High School,Yes
24.704781599833467,61.6745179887255,63.85298134309701,Yes,High School,Yes
16.13373530911924,137.10885602210993,81.75038065786048,Yes,Bachelor,Yes
33.55463631985356,103.40397418393208,47.942656731531244,No,Bachelor,Yes
18.146542715154975,82.68592994495586,51.05845336452154,No,Bachelor,No
16.536392931920254,81.59195724752072,58.36187765250274,No,High School,No
12.52706828637999,91.08115542231815,71.18446068502126,No,High School,Yes
-16.06832723825826,62.76593859487484,60.38378100192467,Yes,Master,No
13.780241308955649,80.60062958328164,79.88581515870129,Yes,High School,Yes
20.664869413508725,36.9523291078164,,Yes,Master,No
22.653618534356674,97.52911291005871,78.99366311868033,No,High School,Yes
8.712084315936405,48.77013555116281,94.28181459491302,No,Master,No
4.350136371537776,110.06839656857998,76.23739944183015,No,High School,No
0.31035701517362746,73.39759812067099,51.74654934489749,Yes,Bachelor,No
19.06393061530035,75.76666036137647,90.45064770307509,Yes,High School,Yes
6.173067150609011,67.44532187830988,60.92265646591004,Yes,High School,No
-2.223124743619863,74.23922252155847,83.65627749528355,No,High School,No
-18.108628836247714,138.37062690296074,93.60601324832659,Yes,High School,Yes
34.94399613946233,30.24382686929841,76.85032016095599,No,High School,Yes
14.951432707680853,105.53930772176375,47.55761780253025,Yes,Bachelor,No
21.707926195613133,86.76046962203417,56.22681750235313,No,Bachelor,Yes
15.65463486838052,55.85956704285569,89.84116700327704,No,Bachelor,No
14.208882774470858,58.49375213901524,67.46315971535776,No,Bachelor,No
22.352611863902148,113.52786054416407,71.19360302413249,No,Bachelor,Yes
12.677803646490789,61.089862401145375,81.38236624245414,No,High School,No
17.139138512575222,56.93298978808081,80.44484293120485,No,High School,No
17.573582449568107,102.74629084729459,74.18199718578191,No,High School,Yes
-9.65527637085561,86.77105752571829,66.86997443169301,No,Master,No
22.936338796292183,61.24148846927203,65.30997331401464,No,High School,Yes
13.60032194643673,84.33249950809238,82.86848237937015,No,High School,Yes
8.954038724057241,59.48494632719445,78.30354296601689,No,Bachelor,No
19.292078748563227,102.0164279684521,66.14049999073316,No,High School,Yes
7.812256145671702,131.2274192974627,86.23168469489711,Yes,Master,Yes
15.225449258953025,90.64012397643886,68.06448827305324,Yes,Master,Yes
14.927048026846371,87.23322122494034,57.2250673849841,No,High School,No
23.687164526652623,115.22376249734748,58.615439516449825,No,High School,Yes
18.79758586303962,79.99372654776451,55.31888745535351,No,High School,No
-14.799784330038849,56.36251749158397,65.91384975094469,No,Bachelor,No
21.542130393602296,88.98947825664614,88.50586417504289,No,High School,Yes
26.12166039213851,121.72094099074228,57.92357228454237,No,Bachelor,Yes
19.462482450814896,59.70481013628296,72.82713641527154,Yes,Bachelor,No
15.082820958747044,72.77074466612028,60.149659815588805,No,High School,No
4.5053101411987235,88.32892076202906,66.09536438092843,No,High School,No
6.479090695397019,78.92190301988522,47.34938182022122,Yes,Bachelor,No
12.558202365162659,60.35392839245371,66.69192656265194,No,High School,No
10.123902382725735,102.43715712460941,67.09441930292557,No,Master,Yes
13.504229576116431,126.40081444034519,78.10431916053543,Yes,High School,Yes
-15.453199399176857,113.92262918047814,73.34921369883055,Yes,Bachelor,Yes
19.237542034853846,61.91863420527999,52.02411812571932,No,Master,No
14.436009775527271,49.0207894989305,86.26297366065315,Yes,Master,No
18.892013150609614,85.15951962442362,73.15454560332994,Yes,High School,Yes
15.515795318480961,102.07754686632515,72.9759027576623,Yes,High School,Yes
-0.8037325308309704,89.50335492990763,69.86226469922292,No,Bachelor,No
7.485316849449966,79.95192318162292,62.23363829166671,No,High School,No
13.847299554227076,68.21456696421387,73.2670350962309,No,High School,No
5.3224420572711395,58.1567273456382,77.13382653892873,Yes,Master,No
19.799429839969637,96.69502652649764,43.79656462981667,No,High School,Yes
-27.24600665874958,98.2754324277117,61.91858743980856,Yes,High School,Yes
24.750094813578535,49.085404266185336,66.17579544394616,Yes,High School,No
13.292457032558335,111.79677956361368,73.84255908541417,No,Bachelor,Yes
26.925809094799618,91.48142441788002,87.89966508890689,Yes,Bachelor,Yes
16.18933965761689,107.99189290291586,58.423887781048265,No,High School,Yes
12.303312231055685,83.1574450302977,62.53057229773237,No,High School,No
10.092778691672482,52.68351689169123,62.31198834030175,Yes,High School,No
12.580242508094972,77.02061380465406,57.97708614843188,No,Bachelor,No
11.89458545167017,90.05568853790388,64.79220257331606,No,High School,No
16.3633297790039,115.92721645853928,81.56203329981957,No,Master,Yes
-16.284591848398918,94.12157827630263,54.19246756953481,Yes,High School,Yes
15.024368161227315,75.14637446375933,76.41721592729355,No,Master,Yes
18.4955053579708,59.47261584668216,44.471466549724965,Yes,High School,No
24.52517019829073,104.60001145438301,,No,Bachelor,Yes
22.59643308353059,60.7058914849857,65.05766049673021,Yes,High School,No
3.120816252400772,112.56937109544643,95.12289509371098,No,High School,Yes
-5.431369079215639,74.31230700786982,65.87796542870969,Yes,Master,No
22.47455928991419,111.81164145235701,36.98134789823622,Yes,Master,Yes
4.064970412676631,93.57862580118557,40.01666639708125,No,High School,No
13.201876784858532,77.26009021115084,70.51044379520022,No,Bachelor,No
-5.639095791525124,99.61207256347747,79.20656283684863,No,Bachelor,No
0.5841564993598425,73.1818424530784,75.6318378644088,No,Master,No
19.331701825638305,88.56633384750475,72.51355158701486,Yes,High School,Yes
21.073241282421176,81.54312992435433,87.433893962585,No,Bachelor,Yes
10.387916794186244,68.1237718386259,61.90613168894303,No,High School,No
-5.728338337159279,76.68737179364736,83.42365834040238,Yes,High School,No
10.630044413980137,81.571540594383,45.519776724603744,No,Master,No
18.13443204322037,37.42531811170376,56.42578250592901,No,High School,No
3.16870744980697,89.16336229577398,42.89437907602276,No,High School,No
16.466879358233246,60.40557550566386,65.87732048995312,No,Bachelor,No
-14.877521206616036,56.9333519358851,69.30608174100486,No,Bachelor,No
19.634331996808708,46.2531130577858,71.71152238339779,Yes,High School,No
15.956642947313226,44.1221500426422,70.92825029330703,Yes,High School,No
7.215448472947556,52.89104993775422,56.08670003782408,No,Master,No
24.57257201331593,65.8195808473902,67.14638733380177,Yes,High School,Yes
13.73176341578424,149.06518275053136,47.53829997091377,Yes,Bachelor,No
14.781563683920545,69.48240648209593,90.44843462698375,No,Bachelor,Yes
7.533856327414432,83.55500212536063,65.44560890652998,No,High School,No
11.453741990467918,88.00962773012657,62.66670821434463,Yes,Master,No
7.921578287784793,82.62130372431697,93.83410492666124,No,Bachelor,Yes
-13.616431520612617,78.45113078548013,51.366301996761564,No,High School,No
28.693667841138748,56.0941247280151,53.11619328952047,Yes,Bachelor,Yes
4.024790856549149,109.01855096558424,53.55669512697152,No,Bachelor,No
2.091508816986071,116.1439328727577,68.98192927450778,No,Bachelor,No
26.76936261994887,46.346826117546286,76.47447444456395,No,Master,Yes
13.325410582785072,59.51942818227241,81.09513202176751,No,High School,No
9.647418090720667,74.40379315245988,100.0,Yes,High School,Yes
23.31923749916861,60.70924410179617,36.258513186988544,No,High School,No
10.155075682105087,90.1193110691173,79.13103383686625,Yes,High School,Yes
29.60807770837549,65.43455595186774,61.64304141141653,No,High School,Yes
-20.423406970714154,153.30112135613206,61.2037727666684,No,Master,Yes
11.09670873483438,103.81097188687193,60.70341807619184,No,Bachelor,Yes
32.25846570612403,84.2514806126443,56.3684549378804,Yes,Bachelor,Yes
10.154280615973292,100.53972526639464,95.26787251905178,Yes,Bachelor,Yes
20.936762976074455,102.11800848714617,82.63445990520854,Yes,Master,Yes
17.394340643251937,68.72105023883513,70.34793967836062,No,High School,No
25.413930315190385,63.6756551091607,90.265236287305,Yes,Master,Yes
27.492089573814823,81.56286125939295,47.31206552051687,No,High School,Yes
15.256033192526132,97.23272248995889,50.039423030036104,Yes,Master,No
8.972657037230533,82.78120797306835,37.330484017079684,No,Bachelor,No
-18.679777143512933,48.460070356180054,59.50878189815069,Yes,High School,No
9.578277041983151,63.94351112098315,72.4254779005713,No,Bachelor,No
31.107097980212984,78.52054272811245,71.54287866898501,No,Bachelor,Yes
16.0922826486619,78.4866879134834,72.24012866589821,No,High School,Yes
12.077427589503131,119.45084353579617,48.83414753400877,No,Bachelor,No
16.477442446919266,82.28024115202004,82.04732113921033,No,High School,No
4.222989683762428,90.11178483671749,73.59441277358496,No,High School,No
7.227087691914788,109.7822621665658,80.99581422198997,Yes,Master,Yes
24.603311263555405,125.42899490845592,41.60856733614922,Yes,Bachelor,Yes
9.744845768228835,71.91205153632077,74.67236288196685,No,Master,No
-6.624712138544483,89.82858905440399,52.1835214012371,No,Bachelor,No
19.293222020218288,91.39520714397294,64.04015121172958,No,High School,Yes
24.485633237303976,83.90963463106581,78.01547347954575,Yes,Bachelor,Yes
20.751626485320536,78.02309597521388,71.3664040938387,Yes,Bachelor,Yes
22.968381486446532,88.71950779000092,57.22690030331022,Yes,Master,Yes
8.945639291444314,29.35507829560629,70.09409734276628,Yes,High School,No
3.62551466606525,93.64138980125263,47.026970271345355,Yes,Master,No
27.010669215643894,82.52355807323934,87.25401093847444,Yes,Master,Yes
12.418561289262914,75.5505020644347,66.92073970755624,Yes,Bachelor,No
12.99333586835962,120.93724391439116,86.77824916382988,No,Master,Yes
-25.62555313479246,96.50131962418895,62.10202469355936,Yes,High School,Yes
19.44984007520528,71.93848021869938,62.14636017390126,No,Master,No
18.64710217665286,119.83106604409468,58.5371982004323,Yes,Bachelor,Yes
32.32001875920867,63.35877390300287,83.14260897539613,No,High School,Yes
9.851854156958856,68.99769434126922,59.358532640072866,No,Master,No
22.422721024649896,77.059491531383,79.66893148622765,Yes,High School,Yes
15.456104999176675,96.81468964259099,64.26321403496064,No,High School,Yes
17.148738230906055,84.15605014706627,40.36055050162571,Yes,Bachelor,No
27.227747411300253,54.147493056954744,61.44528898320301,No,High School,Yes
19.06268605031699,69.3566287374562,52.31337678455728,Yes,High School,No
-19.306368632397064,67.85291133575578,70.50854085523507,No,Master,Yes
23.580058698478418,78.4555790955391,52.14388396488265,No,High School,Yes
12.080378163656917,88.51687317259658,83.88962651071925,Yes,High School,Yes
8.286322661287949,88.36411511775944,68.6338620947046,No,High School,No
6.6415264478317315,44.47976491903196,67.33606007861891,Yes,High School,No
-0.7308527150080142,131.27881975121713,79.83838206681374,No,Bachelor,No
31.449657039522577,85.05137691993247,84.45860401113794,No,Bachelor,Yes
6.174333074226535,107.69064095187812,69.69851872345522,No,Master,No
13.229971011313824,88.88396654581344,58.43199550676064,Yes,Bachelor,No
12.785493600888636,102.02645915471524,43.390455758318055,No,High School,No
-17.459253582472805,89.33090622900254,59.7092536444723,No,Master,Yes
21.525897700314374,106.92451512405496,60.741816300280576,Yes,Bachelor,Yes
21.883787906877963,90.44501272035558,71.60586179488445,Yes,Bachelor,Yes
10.335380491448493,78.04169507114192,64.82279678292959,Yes,Bachelor,No
13.663026289708707,125.44869440893763,80.31899458077142,No,Master,Yes
17.260639603906398,97.78074244559784,60.80525093093966,Yes,Bachelor,Yes
13.010470990531623,91.47488842008826,69.14438249720587,No,High School,Yes
27.85876460815994,54.47391166923328,87.75981164795334,Yes,Bachelor,Yes
18.92779961310601,54.233847650729246,75.12737820932449,Yes,High School,No
20.879022288398538,85.85430964283707,69.09943687467154,No,High School,Yes
-20.303050149339303,112.91042395536482,60.97083337097234,No,High School,Yes
24.3877908598826,67.71754869983367,60.50152904927535,No,High School,Yes
16.448172469629654,82.8196539922412,57.240801205720786,No,High School,No
4.625344416353228,111.77253856087191,61.884897013256506,No,High School,No
18.197503614021134,93.90804949100597,81.33498758116471,Yes,Bachelor,Yes
9.789144849665368,57.179829804945236,66.67167593061598,Yes,Master,No
10.771066546001945,77.76982345714113,49.753403959281535,No,Master,No
19.690912150040745,63.90067038294878,96.52253939589676,No,High School,Yes
24.906264571469087,72.24600167182878,74.79947786717744,No,Bachelor,Yes
15.170172613888493,71.72768668740714,48.89584899230246,Yes,Master,No
-17.47066410079171,70.4470883479199,63.372266091387644,Yes,High School,No
28.617719557081905,54.8972925605321,71.66329574242627,Yes,Bachelor,Yes
16.926025435908546,77.4469063696362,95.56888139946065,No,Bachelor,Yes
35.813464913443156,68.7878472630538,53.378313126116964,No,High School,Yes
19.524077165052354,21.41102619995464,84.6406107903392,No,Master,No
0.9138979267534584,151.05944049003327,90.99229640458515,Yes,Master,No
21.02673296883626,101.77539308433344,60.57018542388145,No,High School,Yes
18.049267079062222,72.47398550150008,65.8372957170965,No,High School,No
25.318022032661965,80.37638099481197,54.455361289393444,Yes,High School,Yes
20.385450810159668,56.56691305364876,66.94808288379542,No,High School,No
-13.89235212812981,113.91445755621731,69.45115038485604,Yes,Bachelor,Yes
5.205614109685074,117.94577389546222,79.89474997123556,Yes,Bachelor,Yes
13.327813941711797,83.1338745649305,86.3527520653067,No,High School,Yes
8.195836366325599,100.47061288370689,58.7785590306753,No,Master,No
10.355812401562218,83.50573557867848,40.490124036610084,No,High School,No
19.708627235364876,53.26549122248139,,No,High School,No
28.35923603481125,71.76353262072685,74.40306294952961,Yes,High School,Yes
18.15737223858385,82.63855933543914,73.74126531527563,No,Bachelor,Yes
5.432935503718525,70.90904562513111,65.09990128736435,No,High School,No
18.556821345761126,75.62693445129928,71.87128149495902,No,High School,Yes
-24.573051893165207,108.17200884981771,92.73167212528372,No,High School,Yes
10.121736765444943,78.38243004269077,75.72601253443764,Yes,Master,No
13.927862666616658,81.04516980994967,64.39947362495373,Yes,Master,No
15.117505557833576,58.78789867206798,62.49703274356006,No,High School,No
8.72081349534208,65.65967701744128,67.45221463483404,Yes,High School,No
20.186243470750874,54.308314686000614,94.5510994274596,No,Bachelor,Yes
14.032414811137748,99.55631099372401,67.25048935710704,Yes,Bachelor,Yes
18.356259551256223,37.88706116319351,69.70308483218938,Yes,High School,No
7.900062577583199,103.0718068663385,62.765296435955456,Yes,Master,No
11.500333597412716,107.72698794525687,86.48475036162947,No,Bachelor,Yes
-20.77905086262217,73.95638826034757,99.39755882117012,Yes,High School,Yes
12.017334783265865,27.937258243454025,76.75919574147082,No,Bachelor,No
28.81571080986724,72.77378876065418,71.24159355678138,No,Master,Yes
11.80291051508318,78.71631677422361,70.55174249761352,Yes,Bachelor,No
16.797477806015088,59.78803560142173,34.23539816821381,No,High School,No
22.460726654984718,99.69563212383514,81.17726296427226,No,High School,Yes
3.6530741365357464,110.60390397726702,72.01249623993765,No,High School,No
0.913529504153793,93.29854324603482,,No,High School,No
2.794749483439242,61.508717712438,59.328067088744426,Yes,Bachelor,No
25.100672827417455,48.04801660809136,,Yes,Master,No
-10.585134832860426,73.45965364780457,63.834625952452406,No,Bachelor,No
35.465594285346015,75.73086441299124,85.32434476109559,Yes,Master,Yes
10.486019210740892,89.92398374726633,64.3186024509536,No,High School,No
16.476410425576297,69.29366574864682,100.0,No,Master,Yes
27.336879620543005,90.22999150723723,76.46293628522557,Yes,Bachelor,Yes
31.048743105272983,118.70308080120458,50.864760100064025,No,High School,Yes
31.492028613091183,96.31002044888525,68.07180560122065,Yes,Bachelor,Yes
24.66692984474514,79.03822985338455,60.22487316765377,Yes,High School,Yes
23.1925002064917,76.3369905789341,37.08426295269964,Yes,Bachelor,No
19.740215593609463,72.86653731640257,93.99206410170684,No,Bachelor,Yes
-21.226888609333102,133.6128182490429,80.54713813330005,Yes,High School,Yes
10.590514269371733,67.45373108097394,77.99810976848968,No,Bachelor,No
8.454408932621543,80.90445417999965,72.48105490449556,No,Bachelor,No
14.973004340712384,81.02395803762171,49.269736469613434,No,High School,No
13.638523019800573,69.96431614376937,62.74574290666845,No,High School,No
11.374175605381799,52.550689042317984,82.6267116217602,No,High School,No
20.571099579653723,86.45949007235336,54.23169955326246,Yes,Bachelor,Yes
22.642441668564086,78.77992056289233,32.0234602562378,No,Master,No
15.70725509033478,90.0048093887314,66.59340988328611,No,Master,Yes
26.820240648442095,69.32799387121666,67.87363668958692,No,Bachelor,Yes
-5.86648708693196,104.41642597626095,72.03345124622064,No,Bachelor,No
13.450724325762256,62.464524375763105,80.92777965271804,No,High School,No
9.265421435177561,114.24080568035785,79.56408718346813,No,Bachelor,Yes
0.06770706341552035,45.047269803434766,73.88154707865883,No,High School,No
14.338554513258407,88.69540129113783,87.93297082130064,No,High School,Yes
14.026019932933732,119.50861365053247,47.21545328780028,No,Bachelor,No
27.107597945937048,64.08885864118236,77.56872721716086,Yes,High School,Yes
20.046493476438222,88.48787875722024,79.39807545005414,No,Bachelor,Yes
6.8065054053663605,105.59037339520317,51.40656570879641,No,Master,No
29.832740530673505,35.66362321291871,47.45694086976416,No,High School,No
-24.768269564202825,90.05489614981629,58.81086810286598,No,High School,Yes
19.656781627748927,30.134583593398446,60.07687836227062,No,Master,No
13.188127209201344,60.68670392953584,81.30129195253646,Yes,Bachelor,No
7.324486106212162,112.5833272980189,60.78191824463357,No,High School,No
12.022345791431576,68.36435933215893,57.15477222578194,No,High School,No
23.709988957633488,56.52240071182055,60.82549394958161,Yes,Bachelor,No
30.07669044747687,76.04124542030637,86.77948501231317,No,Bachelor,Yes
27.345948226177512,121.35812676327104,70.19565061565429,No,High School,Yes
11.089204625709808,43.36635505587948,67.31123461964633,No,High School,No
6.04306053368791,58.97380176721311,68.34991751948422,Yes,Master,No
-16.127089975289632,139.94863366359255,89.38090501489785,No,Bachelor,Yes
0.8524850754971869,117.15404687075466,58.76242410095137,No,Master,No
17.58534171347825,77.93137551419431,89.73262436410155,No,Bachelor,Yes
13.81917930961065,55.218945949467155,73.15744448382256,Yes,Master,No
11.271707985054062,121.91687003618318,67.59370927036979,No,High School,Yes
2.2423754618656364,111.88884783498393,100.0,No,Bachelor,Yes
19.10880085255773,93.57893975524466,54.165407653021056,No,High School,Yes
10.73839328270471,63.751953021251595,64.69471360649491,No,Bachelor,No
5.640665314317696,79.01941318323927,51.51353141254,Yes,High School,No
-7.978097706253195,76.79279837910339,84.28692955804254,No,High School,No
-14.77988075959491,86.61702609231156,95.33783400477519,No,Master,Yes
29.178012773357953,109.02002876262672,95.04884172106958,No,Master,Yes
28.29007371638296,97.58834082274807,88.35923129719006,No,High School,Yes
11.343229947309826,58.45247846030483,67.03569298306051,No,Bachelor,No
10.182303517105755,107.52992900039075,64.5213853376523,Yes,High School,Yes
18.75019404860019,116.26264280026311,44.93245341258903,No,High School,No
7.012916486493668,93.74131591717833,100.0,Yes,Master,Yes
17.414335198555726,109.33081718557206,77.03467117222702,Yes,High School,Yes
21.12864222707752,57.76839500972898,62.620646426957755,No,Master,No
24.81546579107446,79.28348842587074,89.92085333480452,No,High School,Yes
-14.198767388160377,69.3709089728157,55.40853224859999,No,Bachelor,No
13.370609998584273,48.64281149269088,76.0993305133401,No,Bachelor,No
7.976139305947512,86.93419955209839,67.41056298563748,No,High School,No
8.384957167681119,130.23113103168848,79.58015709820451,No,High School,Yes
13.188168864787785,43.19844510988494,69.04639691220818,No,Master,No
17.938924054529423,79.3543877790106,48.23608163333164,Yes,Bachelor,No
22.308677009865995,92.81085870149548,71.13364559005056,No,High School,Yes
8.574568394557241,82.46156403312362,85.73296212813042,No,Bachelor,No
26.941508551676172,77.73743894968518,69.56175391219023,No,High School,Yes
12.83101119165945,54.01567273108351,81.6267268238363,Yes,High School,No
-14.82906164521251,114.65573485880327,54.3170577148892,Yes,High School,No
9.022306566817413,64.86472045968148,69.60608810095222,Yes,High School,No
-4.393922082183533,36.20156590042893,60.63234317367134,Yes,Master,No
22.072363170888398,103.89184441027462,81.20471260157065,No,Bachelor,Yes
20.89475117673947,99.16771639684085,70.47237343392993,Yes,Master,Yes
12.749379543054292,81.0332195370216,80.35110514504919,Yes,Bachelor,Yes
15.535925737798975,84.58149376411406,86.315656392368,Yes,Master,Yes
19.127513741632796,101.48636025431122,80.37427862682082,Yes,Bachelor,Yes
2.4996331449076585,84.48679313556165,74.09677651440467,Yes,Bachelor,No
10.767578581229643,98.08035109522629,55.026816122328924,No,Master,No
-21.35411743697462,74.050355982523,69.95820833999647,No,Bachelor,Yes
4.965684614646005,106.23967477147893,62.00364396976251,Yes,High School,No
17.348463457333033,86.41571451865367,64.8390406494366,No,Bachelor,Yes
4.14734556301276,83.88103887211749,64.38198773874623,No,Master,No
18.73143985946821,54.59877822575936,55.30111637826633,Yes,Bachelor,No
14.714868141620132,115.73911708603417,40.63992116299015,No,Bachelor,No
2.0789454727559242,63.360901650110975,59.9778542750835,No,Bachelor,No
24.31791483565737,67.23434546943011,72.90069177886238,No,Master,Yes
9.123267385615605,63.69248743367758,49.77734431858765,No,High School,No
8.517980503884953,58.6753013620155,70.23523354707436,Yes,Bachelor,No
-16.604553577847543,122.49542806033924,98.50402636466447,No,High School,Yes
24.18909879542972,106.62678123976806,,No,Bachelor,Yes
6.873425448172824,118.40735004288523,94.65312263680794,No,Bachelor,Yes
15.493438798783773,55.54209960888872,75.8669181539909,Yes,High School,No
18.430532002644583,81.42507499821785,87.51264734479669,No,High School,Yes
20.54484485810515,54.129847495918085,59.14052904298319,No,Bachelor,No
16.4115324422178,66.08610245605873,60.334895994670234,No,High School,No
12.063777287333421,61.63746033166851,28.912896907937906,Yes,High School,No
8.379278234810243,104.79168012883123,87.79218211063449,No,Master,Yes
15.689151064370998,72.0754064379648,93.1048596972983,No,High School,Yes
-6.422887904115145,131.36758667388034,61.702341319790946,No,High School,No
-8.370803867956859,92.08241779177035,66.19072440404148,No,Master,No
18.492478433261343,126.07277504209577,58.692068294635575,No,High School,Yes
22.231478728689563,50.41111553720552,75.73980327216238,No,High School,No
-3.9034594843347072,105.18466479573598,86.8739881795486,No,Bachelor,Yes
6.9221543623205,102.92881740801455,43.858420391784385,No,Bachelor,No
19.953234088041583,60.532423239459305,76.14157795963378,No,Master,Yes
31.45996375769359,100.1426667294632,65.84992342421282,Yes,Master,Yes
15.166349661403263,86.72289926052457,71.70091587950034,No,Bachelor,Yes
9.175976470166924,75.45047480093184,76.88491002511437,No,High School,No
-13.536828471161279,63.52129026056001,67.17696341840768,No,High School,No
25.99901135318548,65.61781097101628,68.4461971989133,No,High School,Yes
9.832286567003717,120.99624191571851,66.79187248668042,No,High School,Yes
8.606463946797971,80.01365637914965,84.55474302682423,No,Bachelor,No
11.13805182254374,95.64260003062918,76.28139940191245,Yes,Bachelor,Yes
7.373371133930301,94.18201236664893,73.3087530660604,No,High School,No
15.981362527958364,64.40294107556723,50.93572418361576,Yes,Master,No
27.997427667756483,101.63969618499884,64.32130385180268,Yes,High School,Yes
17.584634184928234,53.008475768969355,83.48003740508761,No,High School,No
12.9811719829897,71.69572464189457,70.56544859685884,No,Bachelor,No
-12.665509848675647,80.68054822144464,79.89297204383708,No,High School,Yes
2.4944735304267436,82.22745203680105,96.49767700491451,Yes,High School,No
22.064878217177274,76.41813429967688,85.57909103813225,Yes,High School,Yes
14.377302423897584,87.91639562191847,71.39737506549613,No,High School,Yes
13.556160691274995,93.85711511635623,62.33516244706409,No,Bachelor,Yes
40.54486054275888,94.6927509091866,31.69675605916153,Yes,Master,Yes
17.39002326692549,60.283923826643466,67.47422616290721,No,High School,No
8.985671599238525,74.31689804142405,65.10981256274727,No,High School,No
11.589139230355654,103.89525723753876,75.85549291593064,No,Bachelor,Yes
24.18756567357404,97.89294375147745,67.69142159537968,No,Master,Yes
-15.906163284302115,82.54281097037872,65.19422410844808,Yes,High School,No
3.4937761734610664,87.02959800704403,43.30901604239169,No,High School,No
22.353831476601627,40.43549501250379,55.900482562749005,No,Bachelor,No
9.654847315688048,80.93869804120739,77.14976561200837,Yes,Bachelor,No
29.986382209740363,117.95534033491954,95.73861446699041,No,High School,Yes
23.640384525717188,61.04214565462027,68.53711924381565,No,Bachelor,Yes
11.42142483472999,63.31353909016836,74.91716610361185,No,High School,No
25.248130893880905,95.28059563145719,84.28717235429208,Yes,Bachelor,Yes
15.542844084219226,49.14396969580708,57.836590956996254,Yes,Bachelor,No
21.822189400977756,67.34489940229922,75.50221064928164,Yes,Master,Yes
-18.8778625383558,91.92882275163505,58.892648405017624,No,High School,Yes
8.22914676007301,67.31428304621194,82.97236657736516,No,High School,No
9.851601341460304,75.28060025578057,72.27104571927599,Yes,High School,No
23.239686540649288,94.8837142063007,74.4767772097216,No,Master,Yes
12.321797343147672,88.43092167073122,58.26102103872117,No,High School,No
11.770812294064026,115.33636792590804,80.60548539416178,No,High School,Yes
7.359019365205176,73.21755441459922,100.0,No,High School,Yes
18.38879252474769,87.40122230537911,54.88132456857691,No,Bachelor,Yes
31.50019935394516,77.52534639800487,64.90361488528714,No,High School,Yes
6.459736685965817,89.1561121985157,73.47411211252138,No,High School,No
-15.193755653382064,70.06135949764044,81.79609317993724,Yes,High School,Yes
26.297764443323434,76.34862051240918,61.60680572065797,Yes,Master,Yes
14.362868870034278,60.20084414895972,27.504545647858897,Yes,Bachelor,No
18.618974369997872,79.29984779987528,90.38784241246037,No,Bachelor,Yes
6.500851774824962,63.7799827274231,81.40759179376214,Yes,Master,No
18.426456777661187,57.71907099676014,43.85578704270002,Yes,Master,No
13.50284587996361,85.17322295710777,60.88646812330666,No,High School,No
22.885839965438905,84.25479551715321,93.52273644290989,Yes,Master,Yes
24.49908841251801,95.65747469897146,91.71694627686799,Yes,High School,Yes
35.716509136148915,71.37748860849803,84.07960034018417,Yes,High School,Yes
-19.637065385708606,118.16105693673512,67.35831349060206,No,Master,Yes
17.60637053265733,91.01595144547326,71.24481128218765,Yes,High School,Yes
16.555074412618687,88.8954761566319,68.0361129231081,No,High School,Yes
12.174669657514492,63.48692634395716,86.92359674903255,No,High School,No
17.70787074769353,82.98726964542378,56.86236390257335,No,Bachelor,No
